-1.53552 0.481596 0 0 
-3.31037 0.124776 0 0 
4.92866 -0.63126 0 0 
1.39332 4.07531 0 0 
0.880602 1.8514 0 0 
2.09495 3.29185 0 0 
-3.61692 -0.224434 0 0 
4.20975 -0.329141 0 0 
-1.94219 -1.57333 0 0 
3.20154 -1.26685 0 0 
3.5339 -2.80984 0 0 
3.39109 1.90641 0 0 
2.37249 -2.76742 0 0 
-4.07481 2.33949 0 0 
-3.58996 -0.337256 0 0 
2.68632 -3.35185 0 0 
-3.41443 -3.39563 0 0 
-1.53801 1.06819 0 0 
3.46342 -3.56292 0 0 
4.13933 -1.31589 0 0 
2.52515 -1.90633 0 0 
-1.44012 3.54796 0 0 
3.68814 -3.2051 0 0 
-3.22769 2.07483 0 0 
3.28245 1.17225 0 0 
2.36324 -1.53598 0.4 0 
-3.87021 -2.71705 0.4 0 
-2.1064 2.68711 0.4 0 
-1.17465 0.964995 0.4 0 
0.721845 4.67391 0.4 0 
-0.877199 1.64175 0.4 0 
-0.504185 3.87444 0.4 0 
2.71202 3.89684 0.4 0 
-1.75243 -2.06714 0.4 0 
2.72587 -0.839289 0.4 0 
2.6738 -1.17724 0.4 0 
-4.58242 -1.86719 0.4 0 
-3.71458 -2.39092 0.4 0 
1.18025 4.02035 0.4 0 
4.08766 2.66972 0.4 0 
-2.07946 3.09802 0.4 0 
-3.81087 -1.9266 0.4 0 
-4.04064 2.08116 0.4 0 
2.68076 -1.25805 0.4 0 
-0.38773 -4.04083 0.4 0 
0.212735 -0.701339 0.4 0 
1.98216 3.50328 0.4 0 
1.73442 -1.68467 0.4 0 
-0.534453 1.53804 0.4 0 
1.47393 3.47474 0.4 0 
4.04146 -1.61595 0.8 0 
2.00023 -1.11306 0.8 0 
-0.887739 3.46819 0.8 0 
-0.608665 4.30839 0.8 0 
-3.54547 -1.06627 0.8 0 
0.0555821 0.8233 0.8 0 
3.86288 2.38711 0.8 0 
1.8304 2.06885 0.8 0 
4.91958 -0.727676 0.8 0 
1.66235 1.57565 0.8 0 
2.46404 2.37785 0.8 0 
0.400303 -3.02422 0.8 0 
0.698065 -2.18165 0.8 0 
-2.0375 -2.58361 0.8 0 
-0.538338 0.264879 0.8 0 
2.27748 2.12379 0.8 0 
-2.04463 -0.0621718 0.8 0 
0.477786 1.78102 0.8 0 
-3.76025 2.07411 0.8 0 
1.21393 4.47272 0.8 0 
1.96218 -0.488885 0.8 0 
-4.58405 1.19982 0.8 0 
-0.0230709 0.843567 0.8 0 
-0.438676 2.69206 0.8 0 
-1.36438 -2.58162 0.8 0 
-0.0992222 -1.21099 1.2 0 
-0.0607515 -1.7219 1.2 0 
-1.26755 -2.40893 1.2 0 
3.70758 -1.77994 1.2 0 
1.38577 1.16423 1.2 0 
1.69514 0.658403 1.2 0 
-4.20938 -2.34331 1.2 0 
1.08188 1.97484 1.2 0 
-1.66536 2.37961 1.2 0 
-0.933213 -0.925731 1.2 0 
-1.16206 -1.1261 1.2 0 
1.13583 -3.68833 1.2 0 
1.36748 3.22297 1.2 0 
-3.0167 -1.07046 1.2 0 
0.58622 4.263 1.2 0 
1.09907 -2.83297 1.2 0 
-0.708039 2.51964 1.2 0 
4.73715 0.17513 1.2 0 
3.65405 -0.782363 1.2 0 
2.58243 -0.865293 1.2 0 
2.79457 -2.62246 1.2 0 
-4.05997 0.764983 1.2 0 
-2.69202 3.15315 1.2 0 
-0.200234 0.396522 1.2 0 
-3.65062 -0.433425 1.2 0 
-2.22541 1.91453 1.6 0 
1.42089 -4.30839 1.6 0 
-3.82723 0.830317 1.6 0 
0.145799 -3.015 1.6 0 
3.57511 1.02198 1.6 0 
0.558033 1.41191 1.6 0 
-1.10272 2.33215 1.6 0 
0.989044 -0.11022 1.6 0 
1.86296 -4.48464 1.6 0 
-4.5608 1.91174 1.6 0 
4.20771 -0.662833 1.6 0 
-1.39543 3.21562 1.6 0 
1.3005 -4.51407 1.6 0 
1.12242 0.902956 1.6 0 
-3.59567 1.25386 1.6 0 
-1.48248 -2.77327 1.6 0 
0.160625 0.487398 1.6 0 
-2.82626 -3.01095 1.6 0 
1.86475 4.37945 1.6 0 
-3.12348 -2.58978 1.6 0 
-0.456598 1.54701 1.6 0 
-2.09749 -1.89705 1.6 0 
1.61791 -0.317482 1.6 0 
0.205103 4.60536 1.6 0 
4.45512 1.10032 1.6 0 
1.74393 2.81395 2 0 
1.61524 3.18741 2 0 
-3.19248 -3.4441 2 0 
3.28515 2.25327 2 0 
2.4423 -1.47209 2 0 
1.10689 1.14126 2 0 
2.52156 2.51335 2 0 
2.90691 -2.0564 2 0 
2.71569 3.38068 2 0 
-2.03596 2.07969 2 0 
0.297732 1.66285 2 0 
0.203974 -3.60879 2 0 
-3.18745 1.62134 2 0 
-3.08764 -2.50748 2 0 
-0.673459 -4.06267 2 0 
-0.654189 -2.84098 2 0 
0.430477 3.71373 2 0 
1.98089 -1.01387 2 0 
0.236092 2.30829 2 0 
1.9825 -3.76512 2 0 
-4.8926 -0.988311 2 0 
1.12969 -0.656436 2 0 
0.120719 -0.029596 2 0 
-0.67704 2.69263 2 0 
2.16283 -3.42971 2 0 
-1.57843 -3.86734 2.4 0 
-0.398452 -3.33895 2.4 0 
2.05697 0.47137 2.4 0 
1.5799 -0.711819 2.4 0 
1.3919 1.37388 2.4 0 
0.472779 -0.473631 2.4 0 
-3.23091 1.62884 2.4 0 
-0.951267 4.12561 2.4 0 
1.76312 2.16332 2.4 0 
2.26688 -2.27941 2.4 0 
3.11176 -2.85587 2.4 0 
3.86365 -2.30661 2.4 0 
-0.490591 -2.34435 2.4 0 
0.0251025 0.96866 2.4 0 
-2.45168 -1.47563 2.4 0 
-0.954084 1.47406 2.4 0 
-1.3077 4.81712 2.4 0 
1.83918 -1.70452 2.4 0 
3.10927 -1.15403 2.4 0 
-3.3411 -0.865612 2.4 0 
1.32021 0.632771 2.4 0 
1.43081 1.0169 2.4 0 
0.328549 -2.69117 2.4 0 
-0.668047 -2.24516 2.4 0 
1.05261 -1.70554 2.4 0 
-0.174579 2.38044 2.8 0 
0.255183 2.92364 2.8 0 
-4.20592 0.906656 2.8 0 
-0.652036 -4.74629 2.8 0 
-1.03387 4.02195 2.8 0 
-1.37712 1.80728 2.8 0 
-0.57537 4.31816 2.8 0 
-4.10829 0.960684 2.8 0 
4.23228 2.01419 2.8 0 
-2.14827 -4.27009 2.8 0 
3.03266 -2.23827 2.8 0 
-3.76568 0.306393 2.8 0 
1.20722 0.900697 2.8 0 
-2.936 -1.22849 2.8 0 
2.59544 1.80003 2.8 0 
-3.63491 -3.4309 2.8 0 
0.367703 4.4257 2.8 0 
0.177158 -3.45464 2.8 0 
0.543958 -1.84842 2.8 0 
1.04616 1.01203 2.8 0 
-3.45483 -0.665917 2.8 0 
0.500465 -0.011256 2.8 0 
-0.0694007 -4.55843 2.8 0 
-1.29964 0.367164 2.8 0 
0.831718 -4.12136 2.8 0 
2.62993 -1.81386 3.2 0 
-3.00668 1.4997 3.2 0 
2.15162 -2.24129 3.2 0 
2.10179 0.866672 3.2 0 
-1.05242 1.43019 3.2 0 
-2.87156 3.09607 3.2 0 
-3.88955 0.620176 3.2 0 
-0.362134 -0.348783 3.2 0 
1.90009 1.3404 3.2 0 
-2.89093 3.2487 3.2 0 
0.627545 3.37212 3.2 0 
3.35115 0.537825 3.2 0 
-4.51058 -0.167479 3.2 0 
1.16538 0.4703 3.2 0 
-4.18158 0.0425047 3.2 0 
-3.64573 0.0927376 3.2 0 
1.70492 -2.08083 3.2 0 
0.222835 3.06627 3.2 0 
3.69753 1.35474 3.2 0 
-2.98448 -2.37038 3.2 0 
2.66292 3.01655 3.2 0 
-2.77124 3.50227 3.2 0 
3.69913 -0.271977 3.2 0 
0.941796 1.07187 3.2 0 
0.960262 3.93071 3.2 0 
-1.21652 4.71994 3.6 0 
-2.59692 0.401683 3.6 0 
0.483848 -4.9027 3.6 0 
-1.78018 0.229269 3.6 0 
-1.24713 1.24645 3.6 0 
2.59522 0.221452 3.6 0 
-0.524389 1.34759 3.6 0 
4.53531 1.57218 3.6 0 
0.100486 -4.18193 3.6 0 
0.680773 -3.17485 3.6 0 
1.41138 -2.72594 3.6 0 
-3.73607 -1.71056 3.6 0 
1.26098 -2.79164 3.6 0 
-4.20529 2.14619 3.6 0 
3.54601 -1.82093 3.6 0 
-1.89085 3.24334 3.6 0 
-0.311116 -2.39039 3.6 0 
0.0813616 -1.03381 3.6 0 
-2.30037 1.52401 3.6 0 
4.08082 0.540672 3.6 0 
4.01009 -1.70319 3.6 0 
3.99105 -2.72839 3.6 0 
-4.45226 1.39155 3.6 0 
-1.51501 4.26004 3.6 0 
4.75634 -1.03499 3.6 0 
3.70782 -1.19113 4 0 
3.54649 -1.70619 4 0 
-1.60466 -0.289444 4 0 
-0.310216 1.03777 4 0 
-2.12564 -2.72435 4 0 
-3.57807 2.79159 4 0 
-1.03129 -0.124795 4 0 
-1.51662 0.301549 4 0 
4.63487 0.130962 4 0 
-0.231502 -3.17932 4 0 
-0.849384 3.57824 4 0 
-1.40529 -0.45206 4 0 
-3.51903 1.79629 4 0 
-1.65785 -3.29998 4 0 
-2.84331 3.51867 4 0 
2.05344 2.84387 4 0 
-1.73121 -4.67075 4 0 
3.09885 -3.00034 4 0 
0.196012 0.621359 4 0 
3.51905 1.44028 4 0 
1.31536 3.22536 4 0 
4.64118 -1.60991 4 0 
2.29455 -1.91108 4 0 
0.566787 -0.371285 4 0 
-3.47992 -2.4144 4 0 
4.72898 -0.297877 4.4 0 
1.59335 3.50175 4.4 0 
-1.20702 -0.853969 4.4 0 
-3.63327 -2.28973 4.4 0 
2.31212 1.98071 4.4 0 
-0.13372 -0.957615 4.4 0 
0.477327 -4.05909 4.4 0 
2.78628 -3.32946 4.4 0 
-1.92671 3.71294 4.4 0 
3.23359 -3.5673 4.4 0 
0.712509 3.20334 4.4 0 
-3.39566 3.51852 4.4 0 
1.33812 3.74915 4.4 0 
-3.2138 -0.996526 4.4 0 
-0.663372 4.30821 4.4 0 
-2.37972 -4.23644 4.4 0 
0.899224 -4.37673 4.4 0 
-0.170074 2.42884 4.4 0 
4.4205 2.22689 4.4 0 
2.59415 -1.09038 4.4 0 
0.36904 -4.68847 4.4 0 
-0.203702 1.80377 4.4 0 
-3.154 0.911127 4.4 0 
-3.05616 2.87755 4.4 0 
-1.9712 -3.57528 4.4 0 
1.8943 2.2308 4.8 0 
0.927791 1.71947 4.8 0 
4.65121 -0.837596 4.8 0 
-0.820151 -1.44997 4.8 0 
1.79458 3.74245 4.8 0 
2.35085 1.21456 4.8 0 
-3.82133 2.05217 4.8 0 
3.09581 -2.38668 4.8 0 
-3.72295 -3.06779 4.8 0 
2.24034 1.20781 4.8 0 
1.46797 -0.56651 4.8 0 
-1.76841 -2.15249 4.8 0 
-2.88083 -1.01646 4.8 0 
1.01213 -1.65812 4.8 0 
-1.64323 0.668445 4.8 0 
0.0452598 -2.44316 4.8 0 
4.49592 1.18954 4.8 0 
-2.87709 2.49438 4.8 0 
-4.32443 -0.511397 4.8 0 
-2.80658 -1.5818 4.8 0 
-4.26556 1.84937 4.8 0 
-0.272254 3.066 4.8 0 
-2.25855 0.247991 4.8 0 
0.156628 2.93667 4.8 0 
1.81223 1.32857 4.8 0 
0.277936 0.846653 5.2 0 
0.847655 -3.7432 5.2 0 
-1.75059 0.639344 5.2 0 
1.32067 -2.94201 5.2 0 
2.46213 1.19242 5.2 0 
-0.76898 2.78867 5.2 0 
4.20746 2.3698 5.2 0 
1.38003 0.0992945 5.2 0 
0.505052 -1.15006 5.2 0 
-4.09353 2.45411 5.2 0 
3.12767 3.71149 5.2 0 
0.938124 -2.05551 5.2 0 
-3.36668 -2.46443 5.2 0 
-2.5068 2.67565 5.2 0 
0.233267 -3.73913 5.2 0 
4.16671 -0.0060653 5.2 0 
-1.96062 0.934111 5.2 0 
0.00192977 3.14031 5.2 0 
-3.81368 3.1908 5.2 0 
0.46317 3.12831 5.2 0 
-4.74115 -1.37681 5.2 0 
-1.60656 -1.34507 5.2 0 
-0.634151 -3.47595 5.2 0 
3.97134 0.162267 5.2 0 
-3.24652 1.28119 5.2 0 
-0.2171 -2.29637 5.6 0 
-2.35196 -2.40637 5.6 0 
-4.68527 1.06156 5.6 0 
-2.1111 2.05672 5.6 0 
1.84983 -1.26774 5.6 0 
-4.46864 -0.283268 5.6 0 
-1.1483 2.79307 5.6 0 
-1.11612 -1.6013 5.6 0 
1.52392 -4.13209 5.6 0 
-1.53189 3.77811 5.6 0 
3.45641 -0.292163 5.6 0 
2.38105 1.47482 5.6 0 
3.68651 2.54283 5.6 0 
3.33805 0.470859 5.6 0 
1.59293 -2.06375 5.6 0 
-0.286288 -2.76303 5.6 0 
-0.190324 0.523253 5.6 0 
-0.214315 4.71943 5.6 0 
2.13381 2.23538 5.6 0 
-1.00182 -4.2456 5.6 0 
3.63179 1.50377 5.6 0 
-3.10334 0.462198 5.6 0 
0.470664 0.31243 5.6 0 
-1.13789 -0.462471 5.6 0 
1.98565 2.10961 5.6 0 
